Entity1ID	Entity1	Entity2ID	Entity2	PMID:keyword
Herb132	glucose	Symptom323	hyperthermia	2683549:(hypoxia
Herb132	glucose	Symptom330	hypothermia	2683549:(hypoxia
Herb132	glucose	Symptom587	seizure	3135512:null
Herb132	glucose	Symptom588	seizures	3135512:null
Herb132	glucose	Symptom631	stroke	3290588:modified
Herb132	glucose	Symptom631	stroke	3290588:tolerates
Herb132	glucose	Symptom115	chemical	3132245:null
Herb132	glucose	Symptom177	disease	2883879:present;
Herb132	glucose	Symptom468	obesity	3799698:null
Herb132	glucose	Symptom177	disease	3799698:null
Herb132	glucose	Symptom276	heart disease	3799698:null
Herb132	glucose	Symptom507	peritonitis	3538938:studied
